61,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,59.890192,0.182711,178.801475,199.436230,9819.0,159.310749562,1
62,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,59.889940,0.182717,178.799836,199.449231,9781.0,158.693333918,1
63,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,59.889793,0.183166,178.798935,199.438058,10163.0,164.891608956,1
64,5751.91281117,13,1399693,5.84,46,Linux,0.764705882353,0,0,0,0,1,1,59.871221,0.182972,223.264620,256.390771,2861.0,46.5692911091,1
65,5751.91281117,13,1399693,5.84,46,Linux,0.764705882353,0,0,0,0,1,1,59.880348,0.182683,223.337447,256.290881,2999.0,48.8157842542,0
66,5751.91281117,13,1399693,5.84,46,Linux,0.722222222222,0,0,0,0,1,1,59.871201,0.182653,210.177772,239.288469,4412.0,71.8155613611,0
67,5751.91281117,13,1399693,5.84,46,Linux,0.764705882353,0,0,0,0,1,1,59.871355,0.182503,223.265860,256.385341,2843.0,46.2765306093,0
68,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,59.871034,0.182963,255.055098,299.029614,2943.0,47.9469820747,1
69,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.889782,0.182958,198.617115,224.377387,9830.0,159.653521649,0
70,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,59.961624,0.182963,255.833222,299.948591,2763.0,44.952899026,1
71,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,60.080022,0.182688,179.914390,200.655764,9727.0,157.142910225,1
72,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,60.080121,0.182511,179.915054,200.660689,9826.0,158.742749668,0
73,5751.91281117,13,1399693,5.84,46,Linux,0.764705882353,0,0,0,0,1,1,59.899953,0.182850,223.441601,256.439148,2656.0,43.159908501,0
74,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,60.060114,0.182677,179.792120,200.565003,9869.0,159.463764837,1
75,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,60.059992,0.182999,179.796348,200.561361,9608.0,155.28691917,0
76,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,0,0,0,1,1,60.060118,0.182676,179.808233,200.586628,9874.0,159.675055925,1
77,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,60.059993,0.182514,199.731504,225.679778,9833.0,159.140129933,0
78,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,59.890362,0.182514,255.209969,299.324144,2788.0,45.3958947815,1
79,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,59.890365,0.182718,255.209957,299.148771,2656.0,43.2465011651,1
80,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,60.060192,0.182679,199.739659,225.713644,9785.0,158.408618439,1
81,5751.91281117,13,1399693,5.84,46,Linux,0.777777777778,0,0,0,0,1,1,60.060108,0.182720,211.448741,240.747604,8197.0,132.727296751,0
82,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,60.050107,0.182637,199.680944,225.648642,9835.0,159.301420429,1
83,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,60.050107,0.182680,199.684283,225.587216,9520.0,154.221336875,1
84,5751.91281117,13,1399693,5.84,46,Linux,0.8125,0,0,0,0,1,1,60.059984,0.182515,239.580553,277.712877,2645.0,42.9048535641,0
85,5751.91281117,13,1399693,5.84,46,Linux,0.75,0,0,0,0,1,1,59.920384,0.182678,188.368021,211.391699,9761.0,158.285505116,1
86,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.920347,0.182676,198.801717,224.623712,9844.0,159.680312358,0
87,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,60.060148,0.182840,256.652615,300.923176,2768.0,44.9363094374,0
88,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.900405,0.182666,198.685272,224.520081,9825.0,159.52807617,0
89,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.900358,0.182528,198.686486,224.489843,9942.0,161.438554898,0
90,5751.91281117,13,1399693,5.84,46,Linux,0.866666666667,0,0,0,0,1,1,60.029843,0.182734,256.419027,300.616298,2725.0,44.2880038652,1
91,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.961701,0.182632,199.092819,224.971595,9825.0,159.369968745,1
92,5751.91281117,13,1399693,5.84,46,Linux,0.789473684211,0,0,0,0,1,1,59.951662,0.182554,199.025686,224.912774,9874.0,160.188524729,0
93,6550.81152733,14,11155,65.535,105,Windows,1.07692307692,0,0,1,0,0,1,0.814267,0.218511,0.050762,0.008353,5799.0,2168.71146601,1
94,2456.14012845,8,738797,5.84,48,Linux,0.823529411765,0,0,0,0,1,1,0.568834,0.083610,0.019556,0.001223,7457.0,5974.59056388,1
95,6.48212552102,5,164729,33.58,54,Solaris,0.764705882353,0,0,0,0,1,1,5.010543,0.004585,1.561293,0.001628,7685.0,1468.55589647,0
96,5643.91444686,21,1099565,65.535,113,Windows,1.0625,0,0,1,0,0,1,0.618485,0.175629,0.023368,0.003193,5907.0,2341.47849681,1
97,6675.14352034,20,818571,65.535,49,UNKNOWN,1.16666666667,2,2,0,0,1,1,5.258391,0.322053,3.024770,2.267690,14885.0,707.76947342,1
98,0.995006321368,5,2893135,65.535,54,UNKNOWN,0.714285714286,0,1,0,0,1,2,4.622932,0.004913,1.065166,1.122395,8435.0,55838.36993,0
99,448.8924538,6,5214404,16.384,56,UNKNOWN,0.65625,0,0,0,0,1,1,5.015968,0.014253,0.808298,0.898864,17433.0,3182.76323659,0
